row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,blank02.mzXML Peak area,blank06.mzXML Peak area,CQ04.mzXML Peak area,A27_3.mzXML Peak area,A23_1.mzXML Peak area,P49_1.mzXML Peak area,E05_3.mzXML Peak area,blank04.mzXML Peak area,A23_2.mzXML Peak area,E09_3.mzXML Peak area,A32_2.mzXML Peak area,P51_1.mzXML Peak area,A19_1.mzXML Peak area,E13_2.mzXML Peak area,E09_1.mzXML Peak area,E17_1.mzXML Peak area,E11_2.mzXML Peak area,P38_1.mzXML Peak area,P55_2.mzXML Peak area,P38_2.mzXML Peak area,A31_3.mzXML Peak area,P53_1.mzXML Peak area,A27_1.mzXML Peak area,E12_2.mzXML Peak area,P41_1.mzXML Peak area,A28_1.mzXML Peak area,E15_1.mzXML Peak area,A25_3.mzXML Peak area,A33_1.mzXML Peak area,P54_2.mzXML Peak area,blank03.mzXML Peak area,E04_3.mzXML Peak area,P55_3.mzXML Peak area,A34_3.mzXML Peak area,A21_1.mzXML Peak area,P54_1.mzXML Peak area,A31_2.mzXML Peak area,A22_2.mzXML Peak area,P37_3.mzXML Peak area,A30_1.mzXML Peak area,A30_2.mzXML Peak area,P41_3.mzXML Peak area,A30_3.mzXML Peak area,blank05.mzXML Peak area,A21_3.mzXML Peak area,P48_2.mzXML Peak area,E04_2.mzXML Peak area,E13_1.mzXML Peak area,A28_3.mzXML Peak area,P47_3.mzXML Peak area,E12_3.mzXML Peak area,CQ01.mzXML Peak area,A33_3.mzXML Peak area,E18_3.mzXML Peak area,A25_1.mzXML Peak area,P41_2.mzXML Peak area,A27_2.mzXML Peak area,P54_3.mzXML Peak area,E12_1.mzXML Peak area,A32_1.mzXML Peak area,E17_3.mzXML Peak area,A31_1.mzXML Peak area,E09_2.mzXML Peak area,P48_3.mzXML Peak area,P53_3.mzXML Peak area,P55_1.mzXML Peak area,P48_1.mzXML Peak area,CQ03.mzXML Peak area,A32_3.mzXML Peak area,blank01.mzXML Peak area,E11_3.mzXML Peak area,P49_2.mzXML Peak area,E05_1.mzXML Peak area,E18_1.mzXML Peak area,E18_2.mzXML Peak area,CQ02.mzXML Peak area,A22_3.mzXML Peak area,P51_3.mzXML Peak area,A23_3.mzXML Peak area,P49_3.mzXML Peak area,A25_2.mzXML Peak area,P37_1.mzXML Peak area,P38_3.mzXML Peak area,P37_2.mzXML Peak area,A33_2.mzXML Peak area,A22_1.mzXML Peak area,P47_2.mzXML Peak area,A20_2.mzXML Peak area,A34_2.mzXML Peak area,P51_2.mzXML Peak area,E04_1.mzXML Peak area,A20_1.mzXML Peak area,P53_2.mzXML Peak area,A21_2.mzXML Peak area,E15_3.mzXML Peak area,A19_2.mzXML Peak area,E17_2.mzXML Peak area,E11_1.mzXML Peak area,A28_2.mzXML Peak area,E15_2.mzXML Peak area,E05_2.mzXML Peak area,A19_3.mzXML Peak area,E13_3.mzXML Peak area,P47_1.mzXML Peak area,A20_3.mzXML Peak area,A34_1.mzXML Peak area,
214,102.05557359154622,0.21413459,,,,,,,,,,,1169362.2,5814885.0,134711.2,264693.34,109812.35,259470.47,240345.1,1430962.1,240244.66,261565.52,229296.64,262475.47,121282.7,238173.86,221618.66,156519.38,219919.72,152123.72,265017.12,226936.64,257260.94,255965.6,226331.06,246252.66,200578.19,215180.0,254505.05,279938.38,267081.12,261973.66,1047195.06,312418.9,285720.3,283533.94,175370.52,179070.73,248352.75,198355.55,293090.06,247213.89,252639.61,299637.75,311364.03,2171636.5,280856.12,266728.34,243712.34,249321.27,228657.55,239464.22,238821.1,80754.22,297365.56,277987.84,213208.27,213720.25,255287.55,277633.16,251647.28,266450.56,312230.06,261375.69,206841.5,269704.25,294212.22,246085.86,246853.55,83621.35,305817.3,1339890.1,305375.8,221407.9,186937.42,156511.38,261306.34,77926.28,270636.84,299247.88,280063.72,285278.47,237689.75,134161.31,273288.25,211751.17,269673.1,188036.69,227252.48,200086.61,217748.08,247485.36,173660.75,141815.45,258327.33,246845.86,302753.3,255405.83,241829.45,226500.47,229188.94,235181.58,190997.7,318031.66,289103.8,249250.83,263684.38,255512.1,
4825,102.09185713042025,1.1802607,,,,,,,,,,,193600.12,121214.86,201344.5,45998.984,99014.85,2329977.8,1947512.1,177881.56,36481.46,31337.377,2095669.9,93614.91,119562.26,82942.07,53359.61,212748.94,2163602.8,79043.484,32713.596,2052325.1,1969809.1,124090.94,87692.19,2019972.8,35662.89,108423.09,2290133.0,80738.86,113416.77,2024522.1,191037.5,33312.727,110727.45,1946892.6,2541830.2,2544780.0,1982736.6,2244208.5,1953088.0,64258.84,82410.61,1978333.6,103872.96,168008.23,1974526.8,2008287.4,2008746.5,87807.34,1938359.1,1918328.4,2004341.1,56741.64,1968879.5,2002130.9,64645.938,62262.004,65980.02,2001825.1,60617.48,114719.08,1966376.5,2330576.8,2168064.0,1985531.1,23383.613,74042.445,2360678.0,19200.023,1961084.8,193621.19,68586.85,2136584.8,2551111.0,93730.09,2003036.0,160516.03,1923436.6,50748.11,30518.002,1947793.2,2006024.6,110062.16,1979132.0,2380048.8,1968617.9,2513106.0,2167783.0,2298792.0,2081742.5,67582.78,2505743.8,106285.51,50420.73,2026978.2,1977375.2,2033683.2,2069729.9,61198.734,2194275.8,2121721.5,2220353.2,1975550.8,1958846.0,69085.5,1941603.5,2277435.2,
8730,102.09192252570855,4.6628757,,,,,,,,,,,153764.92,109735.734,166778.72,62906.137,75791.71,137466.81,113698.23,150493.61,70883.2,43326.332,86235.15,74269.86,104901.58,101546.09,82902.43,96863.766,68846.95,99719.85,2039289.9,50895.363,52728.145,78370.73,79150.23,85628.94,147227.4,121010.05,54519.984,68274.28,46338.62,70420.27,156738.0,49237.93,2023523.0,66762.48,85799.92,90657.35,46327.152,126210.82,61812.285,53635.695,85522.34,114105.88,50381.03,146422.58,68721.266,30319.47,34948.086,78676.76,75830.83,112329.46,73707.56,163282.55,68815.805,75281.414,88631.62,127258.6,68561.97,97375.766,90500.89,92487.695,31995.531,72410.805,57072.38,81053.05,51992.65,2454839.5,49229.477,178942.11,64261.34,159150.2,51990.973,133490.9,88049.61,66494.45,25409.703,169998.31,58512.38,117462.1,70753.91,57594.54,42346.312,81327.87,75551.27,128025.75,27183.621,134346.53,77382.086,119115.59,53378.07,107117.3,59350.32,85473.836,19119.926,73773.52,67483.03,73885.72,111199.96,87771.94,73415.14,40812.223,40167.516,50554.5,49270.18,129444.625,66298.984,109339.125,
109,102.09193632944455,0.12662342,,,,,,,,,,,3217594.5,2029466.1,3341474.8,1974801.5,2466863.8,145358.48,99571.234,3006072.5,2014184.5,1930300.1,111194.42,2327547.5,2671938.2,2161117.5,2458379.0,2856175.2,84536.25,2581348.2,113300.664,104384.16,50746.305,2303765.2,2429958.8,102176.64,2512378.5,2421458.0,141669.1,1957223.1,2284405.0,113633.86,3178056.0,1985618.5,114667.88,105000.49,161608.75,154309.56,101222.83,134513.86,108135.03,2305847.2,2131632.8,118245.43,1916824.8,2822497.2,116510.305,113635.62,110663.055,2352968.5,101705.055,101553.78,121066.32,3212798.2,119862.9,106258.14,2471418.5,2203854.5,2024146.2,118178.74,2385894.5,2312018.5,116452.57,143731.11,115120.78,106884.836,115544.125,151292.72,143342.98,3455210.8,117486.47,3251828.0,1959557.2,112615.58,162609.78,2689834.5,116932.61,3359298.8,106116.94,1979444.9,1962618.4,104418.85,105418.84,2650453.5,105177.484,143533.88,113901.7,163385.92,113812.42,137822.81,106547.61,2109817.5,164487.83,2572473.0,1996391.5,104815.1,113913.1,121892.125,120992.92,2435721.8,121888.35,120228.55,118218.266,118156.69,120869.516,2408041.8,110758.336,141510.64,
5188,102.1282899869577,1.2563201,,,,,,,,,,,33422.09,22593.11,68620.79,27398.682,23899.516,23899.654,22364.586,45035.664,27844.87,381668.72,27218.967,448929.47,648887.6,406063.06,29061.03,7648.1167,26688.098,548698.44,391244.03,17514.236,22800.482,12979.801,21610.055,22529.164,24527.055,24667.383,24078.941,23782.719,33459.2,21381.541,27252.475,372428.28,363894.5,345500.53,19119.865,21143.855,17127.314,19119.873,34869.78,20941.178,30622.314,37977.312,21500.908,641109.06,32934.066,14016.634,443831.84,22427.514,24994.105,46291.598,16290.211,49182.477,26021.78,31804.547,13337.234,495404.75,34256.81,26433.95,18502.543,26170.996,30662.865,18255.65,14663.165,38606.508,12534.118,22422.266,474810.47,25581.633,16548.586,40252.25,24153.58,18325.82,25150.645,44585.582,397222.1,28320.916,18718.021,29798.922,349867.94,32287.926,19409.855,716439.94,23088.412,19014.822,25148.852,20328.615,27844.492,538413.6,22391.727,396012.25,566013.56,620895.8,11406.549,17163.607,27122.094,21453.455,20901.219,22044.654,29049.094,19630.635,11723.39,24417.758,21256.05,33971.95,426083.16,34161.645,
7673,102.1283143678979,4.150596,,,,,,,,,,,615035.3,344373.78,852682.5,333324.3,493023.97,451508.06,348674.9,599325.8,355951.66,51402.688,405158.2,55827.605,58879.395,38108.773,491949.22,625346.9,420975.25,54283.082,50874.25,374172.16,338272.84,405574.06,490522.94,371142.25,552318.6,490097.8,465253.34,331372.66,458705.44,356785.4,588624.2,51788.266,49501.973,45116.92,529669.25,530630.7,370143.75,455208.9,351339.7,432376.6,411905.25,48295.523,311167.2,59153.42,330470.12,376486.25,51548.863,451273.97,347208.5,408568.62,332679.0,652238.06,342024.16,333179.12,505853.06,55453.555,354475.06,352222.8,448264.3,495553.47,356542.8,457772.5,440392.47,344959.03,292865.22,497441.38,54087.742,677513.94,388435.66,618672.56,343453.88,402197.0,514376.1,568011.2,52856.945,655806.2,343634.5,359997.94,52957.766,330253.47,394025.22,62027.33,327687.38,473603.2,362163.28,531595.9,466201.03,50859.22,395512.7,44154.344,54945.85,56606.555,340079.2,384205.88,331827.84,368008.1,379270.94,484987.16,439149.25,395444.62,442798.7,328549.78,339816.56,530465.0,49254.26,437729.88,
1524,102.53610114853437,0.6930886,,,,,,,,,,,141468.4,41061.504,122788.0,1138436.5,616966.2,224131.66,472416.6,63642.73,565519.1,592774.9,351320.56,330821.66,282937.22,409633.94,384555.44,230461.81,381667.38,403751.4,301652.44,344484.97,273205.1,269702.9,482503.3,309351.56,697569.2,509336.28,430149.5,314388.1,405295.28,388697.9,96736.086,1175723.8,282864.97,298383.7,431445.9,353424.22,262046.92,457305.7,405284.3,611311.8,534075.7,615962.2,1061954.6,47061.234,406548.12,295883.9,421708.16,324039.53,453695.2,332806.53,291582.06,1177814.2,310781.3,370339.1,338757.78,635430.56,446917.12,344031.03,337075.53,405640.97,360485.0,316861.72,417366.44,285796.88,243516.0,342393.28,378591.88,1133027.1,383210.16,196974.19,404202.56,197295.86,551819.56,388080.94,424385.66,603872.5,442872.62,294979.34,1230842.4,184723.05,323652.97,438117.56,301710.53,420072.53,339466.72,468352.97,338753.6,437100.25,360879.1,428484.56,429281.78,466037.34,263069.38,419619.06,361751.6,255005.95,385684.62,445638.78,474996.56,392002.16,484649.62,253801.52,300285.5,343895.6,417437.34,318715.7,
1190,102.97081767714032,0.69363606,,,,,,,,,,,982432.0,573118.75,4144523.5,4839219.5,4368322.5,1834873.0,4411854.0,655694.44,4419345.5,4527421.5,3135222.0,2693840.2,2351969.5,3157093.8,3100518.2,3648343.5,3372150.0,2779153.8,2574684.5,2823830.5,2623385.2,2487136.0,3741343.8,2547066.5,4997079.5,3640000.5,3131997.8,2719674.0,3045229.8,3190202.2,807849.06,5002606.5,2636839.5,2722008.8,3269758.2,3136778.8,2603985.0,3721544.5,3734770.2,4191718.8,4291703.5,5143648.5,4444316.5,589028.5,3321089.0,2709330.0,3448055.2,2503533.5,3742878.5,2882703.2,2607152.5,4477672.5,2890364.5,3295204.2,2831079.8,5155759.0,3601844.8,3073736.2,2630087.2,3070734.0,3227526.5,2535740.0,3220590.8,2764547.8,2407850.0,2470699.8,2864390.0,3556746.0,3198656.5,1295297.8,3414431.0,1774037.1,4013255.8,3421775.0,3326847.5,4237216.0,3706268.5,2666931.2,5140180.5,1789190.0,2703340.8,3558391.0,2847978.0,3642693.0,2962808.8,3842860.2,2850768.5,3542810.0,2931129.5,3380693.5,3341838.0,3337034.5,2489964.0,3384256.5,3066193.2,2355080.8,3246092.2,3231421.5,3848775.0,3098529.5,4096685.5,2289890.5,2660997.2,2837656.2,3614838.5,2856405.2,
19,103.03955674118474,0.11390017,,,,,,,,,,,412692.47,1234634.8,670187.94,1101034.8,1120413.2,1193266.1,1502308.4,403237.38,98912.19,1220461.0,1157573.8,1171787.5,48021.29,1177133.5,1188009.2,1414217.4,1312920.9,791088.2,1244842.5,1293583.5,1195214.0,1199078.4,1158127.1,1484206.5,1110048.2,1183402.6,1329604.6,1282101.5,1231292.8,1231237.1,364347.1,1232916.2,1271323.6,1327270.1,793492.3,739810.8,1306089.8,1032816.3,1359570.1,1282173.0,1265847.8,1339730.0,1300854.9,576057.7,1250565.2,1347610.6,1371814.5,1279092.4,1267667.4,1321594.9,97371.64,434293.22,1291428.5,99737.48,1086207.0,1110419.4,1301397.8,1247839.5,117045.305,1195019.8,1452620.1,1267517.1,1220418.4,1281524.8,1291534.9,1168346.2,1222702.1,412227.22,1313094.6,406743.34,1492933.1,1150792.2,1095100.1,51469.773,1396437.8,31780.705,1349035.9,1302430.6,1177007.6,1254960.4,1261076.5,627687.06,1430690.6,859953.8,1275522.0,935018.25,1288388.2,1042959.7,1129370.4,1129454.8,935950.7,734733.75,1202506.2,1224589.0,1414798.4,1230680.1,1297259.8,1312042.8,1214441.1,1309474.4,80809.53,1301068.2,1370709.2,1243944.0,1358647.5,1224722.1,
7396,103.0547317910255,3.5723498,,,,,,,,,,,0,0,96274.19,627333.1,2065256.8,2115737.8,1799310.4,0,2174773.2,694660.06,1673872.5,1860135.5,1821002.6,1476233.2,2133830.0,1836433.2,2686445.8,2243887.8,2038915.0,2462742.0,2048736.1,2805915.8,1757099.2,2084201.8,2032328.9,2491126.5,2299429.8,2270526.5,1550391.8,2076339.5,0,601474.5,2025098.4,2111125.0,1592532.0,2099628.8,2029557.5,1721647.4,1645614.5,2082081.5,2089928.0,2096044.6,2131603.8,0,1713286.2,2587451.5,1766690.2,3017207.0,2554543.0,2167550.0,2182698.0,1078152.4,1603644.2,2136775.0,2184256.8,2089913.1,1826008.2,2073004.2,2105334.2,1706161.9,2157453.5,1869695.1,2079675.5,2550967.2,3272165.5,1964857.8,1903175.1,245894.62,1777459.8,0,2778371.8,2077009.1,1663669.6,2055631.8,2139976.5,515099.6,1757691.6,2387954.2,910828.2,2197644.0,2267230.8,1576907.6,2449344.2,1613580.1,1652012.9,1698276.9,2131487.2,1744674.8,1868954.5,1072332.5,1693928.6,1639402.9,1869653.4,1658745.6,2461266.2,1892403.0,2020458.4,2574845.5,2527892.0,2363544.8,1781266.9,2120682.0,3019099.2,2068431.6,1795147.4,1838416.8,
4914,104.05335055148858,1.195745,,,,,,,,,,,0,0,45791.15,194645.34,633729.8,701826.8,566926.94,0,608988.06,299177.8,402925.0,615816.94,401069.97,368596.7,783421.8,705135.94,599196.25,666080.0,536055.7,607891.4,611580.25,619561.56,459723.1,630334.4,826350.0,715985.44,724737.75,816802.2,294296.6,550941.7,0,303114.44,619793.4,463636.53,373789.66,629061.7,494525.56,403643.66,426337.1,809443.56,707578.0,903029.7,767919.9,0,488513.56,650882.3,689876.2,711674.7,609032.0,558794.7,700090.06,349982.25,393207.62,699409.25,737330.6,721497.44,419726.94,648739.25,672211.1,484119.3,727252.9,561876.56,702875.1,721073.3,702063.56,629353.2,635888.6,100716.25,510701.88,0,729193.7,553876.9,629453.06,678805.94,726157.2,207682.83,483135.94,688667.2,330352.34,735879.6,702269.7,413315.5,708230.8,360427.34,332104.5,422249.0,544295.94,372583.5,422123.3,352144.16,687440.0,411284.38,489163.44,394062.9,857493.25,362770.22,661493.06,754810.94,563614.8,696368.2,573474.9,473893.5,703611.7,614604.75,416603.8,407176.38,
3081,104.0711603776079,0.82261854,,,,,,,,,,,48977.992,117558.305,1071296.6,1906208.9,2054539.4,2068961.6,2706998.8,28402.406,2417624.5,1875932.1,2001145.6,2785657.5,1535414.4,2273720.0,1826342.9,2423493.8,2454672.5,1712172.1,2278163.5,2164869.2,2127233.5,3646659.8,1941910.8,2375511.2,2144294.5,1854391.9,2292715.2,2919232.2,3478865.8,2435159.2,11339.2295,2296259.2,2377554.0,2317878.8,1618534.6,2216798.8,2088067.4,2308021.2,2615312.5,1870096.9,1940602.1,2638177.2,2270249.0,40275.93,2200954.0,2554458.5,2850137.2,2779272.2,2274649.2,2276120.5,2426159.5,1486791.2,3489760.0,2728623.0,2513607.0,2421291.2,2235855.2,2445246.5,2156948.8,1959996.5,2439617.0,1861987.2,2038022.8,2660562.5,4011756.5,1954799.1,2087575.2,1046995.56,2270045.8,44799.875,2786448.5,2120102.5,2153396.0,2260434.0,2527352.8,1194717.1,2572522.5,3255518.5,2066462.4,2376018.5,2820994.2,1893949.8,2413016.2,2386108.8,3468808.2,2063812.5,2106820.8,2564243.8,1924763.1,2231566.5,2412594.0,2144258.2,3226576.2,1982255.9,2553558.2,2058977.8,2124218.8,2251691.8,2103526.2,2218160.5,2451555.8,2301810.5,3066433.5,1913821.2,2791817.5,2048736.4,
2733,104.10757049204791,0.8029172,,,,,,,,,,,366773.3,724899.4,2608398.8,4301268.5,5594479.5,5200542.0,6032430.5,468099.38,6127283.0,4955978.5,5353783.5,6869739.5,5298585.0,8157479.0,5928340.0,5834558.5,1.032733E7,6400666.5,8074894.5,6684556.5,5392704.5,5881961.5,5262878.0,7165090.5,6179996.5,5352181.0,7449493.5,5561804.5,5401293.5,5731307.0,362309.97,4920593.0,7734434.0,5589204.0,4597298.0,5456236.5,5582052.0,6226622.5,6713131.5,3942415.2,3802437.0,6685720.0,4150433.2,613746.2,5069557.5,6640797.0,6427781.5,1.027264E7,5679798.0,5794277.0,7092213.5,4919502.0,5523915.5,6983289.5,5332821.0,6530229.0,5286070.5,5806927.5,6751040.5,5343780.5,6883291.0,5123913.0,5869637.0,6466228.5,6375865.5,7422195.5,5431674.5,3961811.5,5348112.0,404652.22,1.0734537E7,5521520.0,5590073.0,6479198.0,7040635.5,5207736.0,6679139.5,8094069.5,5066936.5,5680758.0,5691993.5,6086512.5,6728062.0,6326205.0,5401961.0,6299946.0,5335571.5,7438641.5,4829534.0,5809451.0,5937417.0,7228316.5,5516368.0,4911216.5,7203037.0,5623058.5,6561962.0,9728336.0,5577888.0,6782567.5,5993445.5,6325807.0,1.0569863E7,5498071.5,7812471.0,5048713.0,
1474,105.00382841677494,0.70176536,,,,,,,,,,,189853.23,182642.97,1923798.8,1626200.2,2644787.2,2845848.0,2630364.8,186364.19,2704645.2,1606384.5,3054866.8,2712504.5,3239941.5,2143777.5,2756248.5,4319018.5,2803886.2,2654935.8,2938349.2,2695571.8,2997607.0,3048474.5,2806126.5,2976929.5,2127305.8,2597211.2,2915522.2,2775442.2,2981682.2,2594159.8,190174.48,1478265.1,2872914.5,2910815.8,2547058.8,2578601.8,3033294.0,2939046.8,2992162.5,2396740.2,2350809.8,2249996.5,2390616.5,184846.28,2589380.5,2778547.5,2520464.5,2789779.5,2681051.8,2417397.2,2960796.2,1977147.6,2856925.5,2713351.5,3010173.0,2189844.5,2786659.8,2422108.8,3031513.5,3118744.5,2913356.0,2981109.8,2748365.5,2765683.8,2984871.2,2769273.0,2612510.2,967865.8,3150304.2,191928.38,2937476.5,2680494.0,2457196.2,2853228.8,2727980.0,1405646.9,2919454.0,3091099.0,1851141.1,2761906.8,2884404.0,2863311.8,2826741.8,2879299.0,3002310.8,3143850.2,2351183.2,3220430.2,2768061.8,2061208.5,2486372.5,2991825.0,2425040.5,2632177.0,2850551.2,3372784.2,3002696.2,2763116.5,2737345.5,2823163.2,2444219.5,3564285.2,2958663.5,2473819.8,3181233.5,2826794.5,
10009,105.03404653795151,4.9997997,,,,,,,,,,,0,0,15154.24,2665.4436,7420.17,531373.6,410049.72,0,8473.614,205683.38,5038.921,194298.84,4639.9062,142871.02,731772.44,609595.6,580851.4,564646.56,523368.47,575057.0,5856.4863,552336.25,8594.783,849736.44,439201.4,16688.533,872428.1,9911.01,2207.399,604382.94,0,204648.5,528818.44,25220.664,32374.51,589856.4,5033.8433,6026.5796,4557.683,10962.436,10349.203,421407.2,11171.377,0,6402.0073,722709.1,550459.5,322485.7,16838.6,549385.44,888012.4,200941.98,2234.335,436235.72,10471.865,398399.44,6696.3164,596115.7,821639.25,4461.8496,587135.06,5024.5845,715973.75,730770.0,621726.1,496135.62,543207.0,35784.707,4283.4385,0,574390.56,488998.22,396975.12,417933.72,449663.3,115788.45,6164.266,258164.16,2967.4595,527682.3,10104.045,4582.283,548513.8,4360.2207,3816.0466,7198.264,562872.6,4633.96,39008.56,112331.86,568938.94,4036.3618,355999.38,4895.315,868531.44,6100.904,580492.6,576768.06,15175.88,815908.2,406284.94,4926.398,312513.44,585295.3,4091.704,44629.13,
6480,105.05520041765475,1.7010802,,,,,,,,,,,0,0,5363.162,7028.3096,21676.732,60183.473,166182.39,0,15470.952,3842.1829,118432.19,44981.992,179761.98,17285.607,82157.484,10381.103,95982.45,111028.48,38747.28,108540.83,37090.094,105304.19,77485.76,109016.195,46004.133,18318.623,126011.016,7110.1665,118594.7,103129.42,0,22743.484,31679.166,94291.266,173704.39,86639.016,42044.727,107982.6,138996.45,58539.984,46825.434,36797.547,48872.273,0,154289.03,62821.203,123821.766,62201.54,17345.88,72818.08,102458.9,39397.414,81385.84,21409.006,7989.094,40191.31,74134.25,85815.78,131738.55,145257.55,92831.55,41808.426,66043.29,53595.566,92471.7,44342.133,50656.797,3581.0115,123236.836,0,94376.57,55523.06,175281.31,65628.71,63278.97,13011.539,110945.47,53817.492,4614.79,54659.766,6079.802,140855.12,98086.234,122943.29,105554.65,120924.41,66055.0,118326.95,83083.74,13847.038,133190.88,131884.11,52164.23,169642.62,111299.39,184832.4,87612.91,103582.86,20001.11,109890.73,161545.11,208673.47,49304.78,73659.46,126153.11,96946.04,
9069,106.06554763206651,4.726234,,,,,,,,,,,0,0,0,5132.4067,9590.277,0,1049.3289,0,41339.617,0,64972.215,0,7871.8135,1006.42004,0,0,2546.9766,0,0,0,111086.68,1365.3625,39928.754,1624.4711,1098.8496,45765.625,0,108185.59,17020.117,0,0,0,0,93206.46,16973.588,0,109275.82,12061.446,46051.35,64316.13,69945.16,0,57809.777,0,44252.71,0,1107.3068,2236.1907,51246.215,1417.7241,0,6751.2305,36908.32,965.21497,108741.47,0,41559.703,0,987.34015,68411.04,2084.38,107255.125,901.6737,3732.8535,0,1327.645,0,0,71535.7,0,5098.9897,0,0,0,0,3179.266,32654.08,0,12291.893,3585.1685,123660.99,51079.99,1087.7129,49979.04,37248.848,32608.45,0,42284.76,81450.7,0,0,40264.43,0,48057.55,0,7166.9565,1096.6759,3875.3342,58684.22,1862.7769,2203.9512,30600.064,2638.9033,0,40778.64,79959.4,
8079,106.06557786496386,4.5384088,,,,,,,,,,,0,0,0,2319.8489,7783.9683,1136.1052,2883.7224,0,15488.688,1756.3108,9586.299,4262.5903,7409.851,5593.917,7638.0674,10677.798,186233.0,5476.5073,6576.0576,4756.3267,8256.701,2146.4893,13877.335,5752.27,1418.1608,7371.92,11145.828,11226.538,7676.342,4197.083,0,0,5213.0815,12409.345,10385.756,2268.7783,10456.395,5563.477,4292.564,10941.2295,15378.835,3829.1633,5690.5293,0,8901.626,4998.5186,3079.3708,8816.757,19156.816,3247.441,4726.9487,2636.288,14372.115,6797.7656,6540.027,2024.4651,5715.5957,4168.662,4296.0654,14122.463,10988.054,12865.617,9275.793,3732.8535,5921.8184,7028.0693,2355.1404,0,17232.186,0,178598.52,2986.2327,2294.3992,6076.706,5132.5737,1117.728,3004.5742,2559.5952,6746.8057,3585.1685,7959.736,16436.0,6305.928,6120.977,14599.963,9546.279,3026.6777,17482.65,7827.089,0,3240.7285,16625.244,0,12932.82,11386.806,7166.9565,12038.695,185201.08,9887.431,9758.075,2203.9512,12965.611,10384.295,2881.6797,9547.471,11008.226,
1921,106.95124492465848,0.7426122,,,,,,,,,,,5413.9585,7365.0825,1072019.5,908134.4,690896.75,800702.75,765349.44,4513.6074,707772.3,951426.2,748107.6,851271.06,788597.25,866570.2,809331.8,851357.8,755625.7,841225.44,818051.0,794651.7,796807.2,859057.75,801374.0,752517.06,867986.9,824664.2,779542.5,780663.94,834704.06,843890.0,4868.685,937868.25,763567.75,789867.7,816425.56,798965.3,819565.8,797019.8,794660.8,822452.75,790359.5,797335.9,820455.1,4642.6455,782972.8,804217.44,755078.94,829563.56,742531.6,827156.1,759447.44,917812.3,740782.3,740756.1,821306.94,833751.94,779200.7,779386.75,765991.0,836553.25,772208.94,821860.6,772129.2,742231.3,742372.7,806387.5,859589.1,1145861.6,800678.9,5324.457,752696.9,720001.94,763466.0,839669.56,743470.56,1197493.1,748110.6,765805.25,832548.1,742269.94,806510.5,827544.4,777945.8,789398.4,791809.1,781217.56,812430.25,790503.94,788156.0,889409.8,773258.2,730696.25,928353.6,789821.0,794217.75,807408.0,791500.25,830431.3,759282.75,787066.2,744339.1,706403.06,801741.3,865248.56,799184.5,839672.25,
714,106.99250218057243,0.55468184,,,,,,,,,,,779444.6,777481.06,35260.02,20891.652,29453.262,28947.025,15365.025,661451.7,35468.65,38481.754,35153.01,18034.717,29262.412,34763.836,32169.158,46648.45,35267.33,32772.37,36107.047,35088.727,32819.98,37475.633,31950.172,421054.84,358169.25,26039.406,36970.86,36193.03,27291.7,14323.373,714576.56,37277.984,26720.871,36724.957,30426.018,31051.654,36719.227,8248.258,36714.547,34316.344,35807.875,38418.242,37265.977,666741.25,38544.77,37123.65,34747.18,34270.816,33712.08,2920.085,21980.297,19713.771,39232.742,35017.586,25097.918,14386.945,38146.445,38265.266,27035.17,34168.742,39652.137,25404.666,33007.043,37129.152,22408.688,30437.691,36199.992,23362.934,446437.94,874360.9,40301.86,10622.406,29323.6,32665.697,5348.9893,26117.271,35491.46,29908.047,39642.125,35744.887,37136.03,30270.213,40693.617,33086.14,32608.678,31686.328,33374.92,417463.78,27655.982,36601.11,33580.918,27461.54,29202.17,423244.5,20977.193,26406.531,37866.395,374672.47,24344.713,406154.75,34097.734,38799.18,33568.81,31755.764,36983.617,40213.266,
1519,107.00135948003602,0.7023006,,,,,,,,,,,2028.7415,2637.9734,247533.45,271872.06,473138.44,505812.84,461236.38,1178.1416,477489.8,273620.1,557996.3,462628.9,559799.2,394874.94,474491.62,705024.8,514889.38,490350.1,505431.28,487289.4,519852.5,561581.5,503444.34,543949.5,364004.66,446855.53,524496.7,509416.44,525087.6,420330.88,1164.2878,224805.73,521295.38,507766.78,458816.2,465904.34,548059.44,528777.5,535136.5,420100.4,384939.3,387931.8,412919.8,1159.8389,453370.72,471453.2,411498.16,483547.75,484966.62,420651.97,533704.4,352583.0,498266.8,475783.9,536289.9,368689.94,496843.5,424023.84,532762.5,537365.2,535066.5,534619.8,486197.22,481737.53,533341.9,521215.2,449958.78,153572.69,556001.94,0,523897.25,461955.97,403438.94,493065.16,483197.03,218288.5,496995.1,552382.1,327471.25,477128.0,497687.56,479072.6,492702.53,528170.4,542318.94,554222.44,419645.8,547424.25,488262.25,342587.78,458906.22,515859.9,441391.66,432052.72,491511.44,591161.25,516721.56,475836.28,483425.28,517117.0,420956.0,635888.9,510811.56,449451.7,576441.0,490097.8,
