sample_name,anonymized_name,cohort,collection_timestamp,description,dna_extracted,elevation,empo_1,empo_2,empo_3,env_biome,env_feature,env_material,env_package,genotype,genotype_sex,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,host_subject_id,host_taxid,keep,latitude,longitude,physical_specimen_location,physical_specimen_remaining,qiita_study_id,sample_type,scientific_name,sex,study_type,taxon_id,title,tube_id
14748.CAGE69.MSPF3XTG.L2.1,CAGE69.MSPF3XTG.L2.1,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363134042
14748.CAGE69.MSPF3XTG.L3.1,CAGE69.MSPF3XTG.L3.1,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363134047
14748.CAGE69.MSPF3XTG.L3.2,CAGE69.MSPF3XTG.L3.2,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132241
14748.CAGE69.MSPF3XTG.L4.1,CAGE69.MSPF3XTG.L4.1,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132059
14748.CAGE69.MSPF3XTG.L4.2,CAGE69.MSPF3XTG.L4.2,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132070
14748.CAGE69.MSPF3XTG.L5.1,CAGE69.MSPF3XTG.L5.1,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130498
14748.CAGE69.MSPF3XTG.L5.2,CAGE69.MSPF3XTG.L5.2,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132055
14748.CAGE7.FSPFB6.L10.1,CAGE7.FSPFB6.L10.2,COHORT 1,03/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,10,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132207
14748.CAGE7.FSPFB6.L10.2,CAGE7.FSPFB6.L10.2,COHORT 1,03/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,10,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132214
14748.CAGE7.FSPFB6.L11.1,CAGE7.FSPFB6.L11.2,COHORT 1,04/06/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,11,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132232
14748.CAGE7.FSPFB6.L11.2,CAGE7.FSPFB6.L11.2,COHORT 1,04/06/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,11,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132227
14748.CAGE7.FSPFB6.L12.1,CAGE7.FSPFB6.L12.1,COHORT 1,05/11/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,12,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132204
14748.CAGE7.FSPFB6.L12.2,CAGE7.FSPFB6.L12.2,COHORT 1,05/11/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,12,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132211
14748.CAGE7.FSPFB6.L13.1,CAGE7.FSPFB6.L13.1,COHORT 1,06/08/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,13,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131287
14748.CAGE7.FSPFB6.L13.2,CAGE7.FSPFB6.L13.2,COHORT 1,06/08/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,13,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131291
14748.CAGE7.FSPFB6.L15.1,CAGE7.FSPFB6.L15.1,COHORT 1,8/18/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,15,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131314
14748.CAGE7.FSPFB6.L15.2,CAGE7.FSPFB6.L15.2,COHORT 1,8/18/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,15,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131329
14748.CAGE7.FSPFB6.L7.1,CAGE7.FSPFB6.L7.1,COHORT 1,12/20/19,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132185
14748.CAGE7.FSPFB6.L9.1,CAGE7.FSPFB6.L9.1,COHORT 1,1/28/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 7,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132195
14748.CAGE70.MSPF3XTG.L2.1,CAGE70.MSPF3XTG.L2.1,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363134056
14748.CAGE70.MSPF3XTG.L2.2,CAGE70.MSPF3XTG.L2.2,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132246
14748.CAGE70.MSPF3XTG.L3.1,CAGE70.MSPF3XTG.L3.1,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132249
14748.CAGE70.MSPF3XTG.L3.2,CAGE70.MSPF3XTG.L3.2,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132257
14748.CAGE70.MSPF3XTG.L4.1,CAGE70.MSPF3XTG.L4.1,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132075
14748.CAGE70.MSPF3XTG.L4.2,CAGE70.MSPF3XTG.L4.2,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132083
14748.CAGE70.MSPF3XTG.L5.1,CAGE70.MSPF3XTG.L5.1,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132064
14748.CAGE70.MSPF3XTG.L5.2,CAGE70.MSPF3XTG.L5.2,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132067
14748.CAGE73.MSPF3XTG.L2.1,CAGE73.MSPF3XTG.L2.1,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132245
14748.CAGE73.MSPF3XTG.L2.2,CAGE73.MSPF3XTG.L2.2,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132262
14748.CAGE73.MSPF3XTG.L3.1,CAGE73.MSPF3XTG.L3.1,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132269
14748.CAGE73.MSPF3XTG.L3.2,CAGE73.MSPF3XTG.L3.2,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132266
14748.CAGE73.MSPF3XTG.L4.1,CAGE73.MSPF3XTG.L4.1,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132092
14748.CAGE73.MSPF3XTG.L4.2,CAGE73.MSPF3XTG.L4.2,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132097
14748.CAGE73.MSPF3XTG.L5.1,CAGE73.MSPF3XTG.L5.1,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132078
14748.CAGE73.MSPF3XTG.L5.2,CAGE73.MSPF3XTG.L5.2,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132087
14748.CAGE74.MSPFB6.L2.1,CAGE74.MSPFB6.L2.1,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132265
14748.CAGE74.MSPFB6.L2.2,CAGE74.MSPFB6.L2.2,COHORT 5,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132280
14748.CAGE74.MSPFB6.L3.1,CAGE74.MSPFB6.L3.1,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132275
14748.CAGE74.MSPFB6.L3.2,CAGE74.MSPFB6.L3.2,COHORT 5,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132289
14748.CAGE74.MSPFB6.L4.1,CAGE74.MSPFB6.L4.1,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130466
14748.CAGE74.MSPFB6.L4.2,CAGE74.MSPFB6.L4.2,COHORT 5,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130473
14748.CAGE74.MSPFB6.L5.1,CAGE74.MSPFB6.L5.1,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132095
14748.CAGE74.MSPFB6.L5.2,CAGE74.MSPFB6.L5.2,COHORT 5,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 74,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132101
14748.MOUSE10.CAGE3.FSPF3XTG.S15,MOUSE10.CAGE3.FSPF3XTG.S15,COHORT 1,9/18/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,15,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363141306
14748.MOUSE102.CAGE68.MSPF3XTG.S7,MOUSE102.CAGE68.MSPF3XTG.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 68,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363192935
14748.MOUSE103.CAGE68.MSPF3XTG.S7,MOUSE103.CAGE68.MSPF3XTG.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 68,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363192956
14748.MOUSE104.CAGE69.MSPF3XTG.S7,MOUSE104.CAGE69.MSPF3XTG.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363192944
14748.MOUSE105.CAGE69.MSPF3XTG.S7,MOUSE105.CAGE69.MSPF3XTG.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 69,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363192954
14748.MOUSE106.CAGE70.MSPF3XTG.S7,MOUSE106.CAGE70.MSPF3XTG.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363192953
14748.MOUSE107.CAGE70.MSPF3XTG.S7,MOUSE107.CAGE70.MSPF3XTG.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 70,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363193395
14748.MOUSE108.CAGE73.MSPFB6.S7,MOUSE108.CAGE73.MSPFB6.S7,COHORT 5,2/24/21,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,B6,B6_male,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 73,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Sacrifice,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363193392
